systemTime,severity,tag,timestamp,x,y,z
2023-01-09T15:32:10.969Z,log,acc,10494812,2178,-1137,-7785
2023-01-09T15:32:10.969Z,log,gyro,10494812,20,-246,120
2023-01-09T15:32:10.969Z,log,acc,10504211,2164,-1131,-7832
2023-01-09T15:32:10.969Z,log,gyro,10504211,11,-240,110
2023-01-09T15:32:10.969Z,log,mag,10504302,-576,-1,559
2023-01-09T15:32:10.973Z,log,acc,10513610,2177,-1149,-7845
2023-01-09T15:32:10.973Z,log,gyro,10513610,2,-223,103
2023-01-09T15:32:11.016Z,log,acc,10522979,2169,-1166,-7814
2023-01-09T15:32:11.016Z,log,gyro,10522979,-8,-208,100
2023-01-09T15:32:11.020Z,log,acc,10532379,2200,-1174,-7867
2023-01-09T15:32:11.020Z,log,gyro,10532379,-11,-188,99
2023-01-09T15:32:11.020Z,log,acc,10541778,2193,-1188,-7947
2023-01-09T15:32:11.020Z,log,gyro,10541778,-19,-155,93
2023-01-09T15:32:11.024Z,log,mag,10541870,-582,0,560
2023-01-09T15:32:11.024Z,log,acc,10551178,2183,-1206,-7967
2023-01-09T15:32:11.024Z,log,gyro,10551178,-13,-114,87
2023-01-09T15:32:11.028Z,log,acc,10560546,2166,-1210,-7975
2023-01-09T15:32:11.028Z,log,gyro,10560546,-3,-66,78
2023-01-09T15:32:11.028Z,log,acc,10569946,2127,-1230,-7997
2023-01-09T15:32:11.028Z,log,gyro,10569946,5,-23,58
2023-01-09T15:32:11.028Z,log,acc,10579345,2139,-1252,-7983
2023-01-09T15:32:11.028Z,log,gyro,10579345,-9,15,22
2023-01-09T15:32:11.028Z,log,mag,10579437,-583,0,558
2023-01-09T15:32:11.074Z,log,acc,10588745,2179,-1226,-7967
2023-01-09T15:32:11.074Z,log,gyro,10588745,-41,46,-25
2023-01-09T15:32:11.078Z,log,acc,10598144,2163,-1234,-7965
2023-01-09T15:32:11.078Z,log,gyro,10598144,-60,72,-72
2023-01-09T15:32:11.078Z,log,acc,10607513,2171,-1227,-7950
2023-01-09T15:32:11.078Z,log,gyro,10607513,-63,104,-112
2023-01-09T15:32:11.078Z,log,acc,10616912,2200,-1222,-7895
2023-01-09T15:32:11.078Z,log,gyro,10616912,-64,132,-150
